,terrorism,Turkey,Iraq,Iran,persian gulf,opec,blending,crack spread,crude oil,liquefied natural gas,liquefied petroleum gas,nymex,petroleum,refined products,refinery,residual fuel oil,wti,oil barrel,petroleum industry,crude inventories,lease condensate,hydrocarbons,pentanes,pipeline,GDP,recession,economic growth,commodity,price of gold,price of oil,price of crude,oil volatility,oil producers,oil exporter,oil sands,peak oil,Canada,Middle East,South America,Alberta,China,Australia,Russia,Arctic,oil rich,CAD/USD,CAD/JPY,oil market,cost per gallon,refining capacity,fuel efficiency,oil crisis,inflation,Gulf War,store oil,oil transportation,natural gas,the interest rates,world crude,supply,interest rates,endogenous variables,federal funds rate,real oil price,share of oil,marginal production cost,income elasticity,the oil supply,volatility,demand and supply,production levels,barrels per day,oil markets,world economic growth,impulse response function,var model,crude oil futures,oil prices,spr releases,Government Policy,crude oil prices,oil shock,us oil,american economic review,exchange and interest,the oil,demand shock,exchange rates,monetary policy,bureau of economic,global production,market uncertainty,market volatility,spot price,energy information administration,spr release,private stocks,crude oil supply,wti futures price,funds rate,the middle east,demand,federal funds,impulse responses,wti futures,supply shock,price elasticity,crude oil price,crude price,oil consumption,elasticity of demand,Energy Prices,scarcity rent,oil supply,oil production,oil price,natural gas production,marginal revenue,multipliers,strategic petroleum,gasoline demand,oil demand,impulse response,oil futures,interest rate,barrels of oil,real gdp,oil price change,run demand,chinese oil consumption,strategic petroleum reserve,Oil Shocks,OPEC_price
Government Policy,0.88453958152,0.126700933592,0.755198517262,0.321916953861,0.848901836074,0.730047424738,0.755844793688,0.0553447495147,0.0253322025821,0.507562459702,0.430824079224,0.0637317230772,0.808591107001,0.464298205483,0.517302714114,0.210765147708,0.174519080772,0.227912728092,0.843798541462,0.246918740381,0.100050776158,0.922091475901,0.179394247255,0.798783647314,0.847726827631,0.385790845508,0.94365287767,0.722853998195,0.531852216322,0.241098589754,0.164083435573,0.19004933676,0.667916955171,0.527349654041,0.0898238875103,0.459639108716,0.80514923516,0.718374841357,0.893845438962,0.675206223893,0.772565942125,0.702576819513,0.761086990725,0.098120052363,0.248164334793,0.211498534584,0.27635250693,0.243632242699,0.324570297954,0.462634429184,0.305135586973,0.547549026311,0.677813096916,0.932435989797,0.458325762263,0.808509964556,0.645712409256,0.246241777204,0.505203416788,0.754846898808,0.419862094755,0.103036561784,0.394786401771,0.134430473732,0.272643102698,0.258508555858,0.188948654668,0.252897596946,0.822679662842,0.683900431459,0.169160373359,0.00979014532816,0.132048120963,0.662760506736,0.16808612048,0.153168177831,0.214827328064,0.147762929883,0.160036522308,1.0,0.0787557988885,0.299318507923,0.29353412416,0.801903659886,0.392775209613,0.0938025152378,0.158291473099,0.754955344741,0.815427283584,0.889363452611,0.705249157043,0.518203081725,0.470534049024,0.383716134687,0.551413740685,0.210271892727,0.573689772495,0.311604961106,0.128138790772,0.320910716847,0.799273544666,0.314398636097,0.63900630827,0.627073457459,0.0602853563226,0.292470684415,0.435734146857,0.251569724922,0.240268125346,0.522980473369,0.186988146834,0.0413753778901,0.158741693351,0.566009626212,0.746045494902,0.262047332802,0.513490100735,0.122396825404,0.827189731893,0.448975036625,0.283878602587,0.33733184834,0.864610737273,0.0798677969746,0.439586345841,0.0539511329415,0.387609774544,0.47317052857,0.0879373386869,0.22575351663,0.464800825823,0.482369607258,0.604869899313
crude oil prices,0.0382888755124,0.025788852783,0.0311634454104,0.0567011403277,0.015396638113,0.368358119072,0.0517304401984,0.416691963633,0.965745867474,0.0396281027821,0.0516334566603,0.840165962515,0.0301062410366,0.00723983176186,0.124854217482,0.0151426642156,0.874051786815,0.888246937069,0.0666739441589,0.267544497898,0.0749763393301,0.097969121736,0.0219719976347,0.0375058753479,0.0552171627445,0.313425826736,0.052304202209,0.289084881632,0.178479949178,0.915429964629,0.943202615295,0.258826811805,0.249995418093,0.164870140678,0.29893389583,0.31731257605,0.145621805547,0.0468403251306,0.0134815263881,0.0273607647486,0.11632979529,0.313422834544,0.163644976134,0.0871767517023,0.307564217615,0.112612647316,0.189183924699,0.826267859131,0.417657292979,0.24106336526,0.503938235852,0.425107206804,0.374342062983,0.0827924419993,0.0453843741069,0.183751582626,0.315145679081,0.0464783623187,0.450307344289,0.0372752266897,0.283249773942,0.0952455901702,0.168723996962,0.739604483857,0.0475227507459,0.120796362283,0.0317091483706,0.240041539757,0.0913348961338,0.0388005406417,0.148547062872,0.327317448108,0.598343635379,0.0121630472245,0.0404056984938,0.095592050323,0.713851380726,0.96783373752,0.179246497685,0.0787557988885,1.0,0.221571032469,0.575979204559,0.0614440992833,0.0884976112431,0.0827787959478,0.133153520898,0.0357847159613,0.09830904305,0.0411886544538,0.0905885383344,0.00965207216662,0.268778558035,0.331315193188,0.392723517781,0.053736146159,0.10607396433,0.267183233247,0.00271959912644,0.20892266843,0.0227814184688,0.194176484519,0.11993236514,0.0272228346412,0.223028496783,0.135976376346,0.053543142504,0.883782825445,0.89895693561,0.462852367574,0.130284513003,0.750247921007,0.022317412165,0.364839058526,0.315793886613,0.912992131301,0.196655042072,0.0172259449656,0.0464851391926,0.308885953831,0.285501559008,0.657508065975,0.0648054340135,0.859987696424,0.359624304543,0.288059805139,0.0377467099376,0.08749873161,0.113215627121,0.197611096716,0.30371212432,0.0234618073803,0.217668615717
oil shock,0.25867054828,0.15389258668,0.269745401866,0.0296480674788,0.411462102942,0.379066898857,0.141866038351,0.453755193569,0.278607619288,0.293944784775,0.252616654119,0.197405869231,0.2598682254,0.287131701224,0.344443759668,0.00400723305622,0.13687503695,0.183962128344,0.118965478422,0.0486419331586,0.230382540517,0.255097958582,0.293424793924,0.156629760852,0.189189655966,0.146768350125,0.32543746073,0.303951999421,0.147381243177,0.169465966651,0.214307561583,0.383347199084,0.314587652456,0.297222866116,0.0748686338687,0.343354770486,0.114155789335,0.0631671808998,0.224208499092,0.128185061366,0.372601899972,0.0619577670848,0.268769333877,0.157009522554,0.15910985876,0.136541039775,0.0836535901338,0.382878904742,0.27834348321,0.360935519934,0.537719199218,0.562253290804,0.4308337786,0.279889601619,0.0484596124545,0.382328112844,0.343417804225,0.211300528567,0.252430424234,0.147637003934,0.0359888655896,0.044594408902,0.225735237599,0.320833647833,0.100676838895,0.0374231259017,0.0521083346075,0.455878673534,0.274641982326,0.229918588889,0.0176153851117,0.44589286581,0.31282961927,0.234400352315,0.00161242808866,0.0479837511751,0.348218825417,0.22392799972,0.142811696636,0.299318507923,0.221571032469,1.0,0.57778141594,0.27199079823,0.158369770487,0.16028691059,0.0791731195944,0.131878597711,0.457441920416,0.227833446664,0.475415496526,0.238910102924,0.178847505084,0.0747403714504,0.418286148081,0.138443355849,0.0666707837087,0.479044374519,0.02580298647,0.102591694455,0.0909122948439,0.0793817440896,0.207341448239,0.183240517216,0.0283243084966,0.266132343706,0.186807553689,0.124641499069,0.120314833651,0.567756768737,0.034417389573,0.282610581572,0.119777601131,0.549908057428,0.469803916371,0.160997254867,0.338778844359,0.21920444145,0.191032507492,0.413308330705,0.263538076855,0.471450826271,0.190738256571,0.364903961836,0.14179896502,0.333802484618,0.212496038317,0.118537976837,0.254097090925,0.0265431126715,0.455199667354,0.441249218592,0.0961319103687
us oil,0.278356394429,0.00229336333201,0.273181674028,0.100784072954,0.408501536045,0.52604629597,0.252557952914,0.461439742823,0.654266225535,0.135486195268,0.268748184568,0.509036090231,0.453963337822,0.204660907435,0.464819637785,0.0225442363744,0.438065317474,0.547930022038,0.2455976498,0.19342078529,0.0948896729863,0.251785666423,0.100137923831,0.298688219463,0.156925358684,0.111540337254,0.303548805442,0.515334361965,0.0381184867021,0.520102405248,0.559721160313,0.210203918737,0.566586916163,0.435421807804,0.372987753333,0.586610597757,0.16610347563,0.234340775161,0.293880430771,0.254947343742,0.448319576748,0.0926988116287,0.379584816643,0.141997187409,0.335797797731,0.0610463686443,0.02357397705,0.756058320689,0.503691911471,0.496530577778,0.752245219075,0.852903946232,0.550392022936,0.321866692112,0.0342060390083,0.531537398014,0.507398035028,0.0441327176272,0.606069768767,0.234749754082,0.159222593605,0.0196311700265,0.247856340352,0.661886574058,0.129980799366,0.0597742959746,0.0133097427959,0.433816327302,0.336560383861,0.188795848396,0.0971239440541,0.633306167335,0.587563786856,0.305496521271,0.120623010895,0.0523889437262,0.635245105907,0.578558596575,0.159837842411,0.29353412416,0.575979204559,0.57778141594,1.0,0.259225036038,0.148630212082,0.349059029613,0.038614051308,0.26324391515,0.240633363535,0.29217550242,0.423019810638,0.0952046346713,0.329489173846,0.154300948305,0.57298854958,0.176191789867,0.13465193603,0.352290385832,0.0848225678686,0.203306052441,0.196506497849,0.224173419144,0.235163953539,0.248211895541,0.109610210991,0.0221615655098,0.0405999786327,0.423601630232,0.435912773858,0.816884647218,0.0730313276509,0.623148465778,0.00317206687188,0.701816870589,0.66547332929,0.500267665186,0.48299274645,0.0140234750287,0.238508447343,0.627619352793,0.385650687931,0.72782255131,0.20994124364,0.753920561006,0.27473092569,0.664326554394,0.0970652691046,0.132465115696,0.0121655894936,0.0272065978389,0.656792919803,0.282612936513,0.239244251397
american economic review,0.896699095479,0.0202989874067,0.730139910838,0.385873307307,0.710584159466,0.645064325887,0.751923510621,0.00887546078924,0.0279289149671,0.475512354456,0.360166868602,0.0364950887851,0.82551887894,0.529061030321,0.514114820826,0.133460385233,0.158828299692,0.233515572673,0.85769704916,0.265173216923,0.139629132871,0.795747222217,0.0389460976289,0.840736777167,0.703862737258,0.431471597429,0.826481736499,0.671071550008,0.55495201664,0.242741637266,0.164454882321,0.166815533241,0.716211632225,0.636123907789,0.0499227406537,0.403719121872,0.84648777495,0.704361897757,0.838849504167,0.714986387326,0.716013352477,0.730817435611,0.707394804092,0.0192897820391,0.244601883953,0.160203259625,0.290541803094,0.220454337295,0.442143791642,0.399919408531,0.317975010667,0.452869039166,0.588525718237,0.872009729729,0.432913528263,0.733953503513,0.5977753924,0.0345638014517,0.436301933469,0.837410260271,0.391207931898,0.0957882008086,0.367582722851,0.218353294256,0.358050326083,0.0863631326415,0.0783818185722,0.252388141497,0.811541905077,0.473806275902,0.0350736791288,0.0897810889594,0.242978509227,0.575321543222,0.173703499599,0.0897328933292,0.200547121794,0.127487204318,0.176490738818,0.801903659886,0.0614440992833,0.27199079823,0.259225036038,1.0,0.222593736746,0.17293677229,0.15122307558,0.819745365153,0.698416620218,0.85940526878,0.649103764658,0.4958365946,0.399934404534,0.412920557082,0.657052314517,0.128842955131,0.498397620828,0.266751530859,0.13932844696,0.268788516176,0.730736755368,0.448945633193,0.537921711328,0.682799673494,0.0371718564604,0.0979089094856,0.290472017235,0.250643342619,0.231254350535,0.502865968826,0.00095810877702,0.0225735373172,0.0787186099966,0.529321184721,0.717152313668,0.255823181294,0.3817737641,0.0385487390982,0.887229679779,0.48790014013,0.123223623698,0.230440414789,0.744485551106,0.134962442173,0.421879074608,0.00430398734905,0.153621976062,0.444970488163,0.0386695376332,0.13570934344,0.483835005829,0.524096159413,0.615130582216
exchange and interest,0.329891540827,0.0740498910449,0.155754992784,0.155533844986,0.307286197558,0.264346924767,0.25169198763,0.0487134992617,0.0318464107397,0.107746108123,0.100214528128,0.176016273568,0.292690907189,0.0756704929763,0.199280322393,0.0631771928666,0.141009667674,0.0289264532505,0.259835753628,0.190609940695,0.0773673898376,0.304177643766,0.0600748989065,0.237304250978,0.380856286293,0.07925261182,0.315056311457,0.327535151523,0.061013358556,0.0493101353296,0.0560338037608,0.135094991483,0.210451578777,0.00779760946233,0.120963859869,0.185968432402,0.23277715985,0.237908216753,0.287669347839,0.133527491961,0.245440419544,0.153734646541,0.214729941087,0.0856536481587,0.0933199430842,0.0342892061274,0.13619281256,0.122503913608,0.0508161215228,0.107991631573,0.10391321518,0.226181810483,0.275199988978,0.290713428927,0.185327834072,0.270473880874,0.164587741026,0.293028722472,0.0890622419857,0.191106996497,0.158295323945,0.181497937759,0.181538369423,0.0426800601925,0.0740873681286,0.337337293641,0.194951723814,0.161069384511,0.310996154017,0.314824621719,0.347649434167,0.0545630579954,0.0138179865807,0.333391674148,0.027116653144,0.0412009732281,0.0226272345533,0.0664573023522,0.0761560145682,0.392775209613,0.0884976112431,0.158369770487,0.148630212082,0.222593736746,1.0,0.11315787631,0.260490556821,0.265936745253,0.423312456149,0.298349956472,0.304929541266,0.263729763743,0.272592404495,0.00219425720217,0.134996888686,0.0917392557383,0.271244826968,0.0304908298271,0.124718294971,0.155900437299,0.349469742411,0.0406282600965,0.179273556102,0.0771049649255,0.259083255604,0.279853008703,0.316748884836,0.0683279107395,0.0844159343114,0.0741963493784,0.216890543233,0.00472661669506,0.19066786114,0.207266218551,0.282166234694,0.0811170434645,0.111935585511,0.19586823903,0.303789930889,0.127197348835,0.139634801415,0.10788007322,0.411965667938,0.064258321644,0.17226413528,0.00341317461974,0.344178396969,0.0181333103263,0.276946545656,0.0591801968939,0.132033886135,0.0615617614591,0.216141671855
the oil,0.194486388262,0.00300681454206,0.180183451752,0.253833845228,0.067871025387,0.162297031373,0.217031618917,0.14313087704,0.00926347872371,0.280917168643,0.0775992192755,0.214110508548,0.0364891370844,0.0360401592919,0.0263455445928,0.172358958646,0.0248044658518,0.158069540044,0.171122272056,0.0385298917088,0.0280354497598,0.141551220322,0.0435971969027,0.259248920866,0.0268348449852,0.101422506479,0.134647453765,0.187724448712,0.33910712373,0.0828248409883,0.0156853527476,0.0572303436184,0.227264613504,0.0924472695522,0.123135373199,0.18249769109,0.250691873472,0.245842414882,0.199353974542,0.330227767306,0.157575917785,0.0674454191778,0.18159240906,0.272414553791,0.306817281598,0.00429954058319,0.067548828446,0.0695823148195,0.237111427952,0.133056063728,0.148214911782,0.321342090413,0.115631201789,0.0954446222912,0.569415701363,0.0760373844614,0.104316096996,0.146560739466,0.0117094569323,0.276866314229,0.264713236891,0.039348443456,0.244061392023,0.0302203164937,0.466795440772,0.130628488182,0.0912080898228,0.160431509804,0.220696939647,0.0152037619585,0.116003113047,0.574162035853,0.0668564380782,0.052424440648,0.115535178005,0.141994987774,0.0586147779793,0.0139611858165,0.0119452640603,0.0938025152378,0.0827787959478,0.16028691059,0.349059029613,0.17293677229,0.11315787631,1.0,0.083614260059,0.101630865762,0.0143785799797,0.206818977293,0.110187898292,0.101346272508,0.017606451674,0.227852108837,0.153388866826,0.000455170790091,0.0428523314717,0.0666854675523,0.0446724771374,0.24470922758,0.204257943176,0.457121373144,0.274484495659,0.0759071625451,0.0734595619124,0.14482280383,0.0465660281559,0.0918468046245,0.0652784307315,0.0248386109802,0.215700987481,0.0208757317306,0.0651400725871,0.0256393561081,0.119289957434,0.0908856033788,0.0603289990784,0.170556956044,0.194833877523,0.0334450477829,0.0120872911315,0.0178738888078,0.16545614582,0.070140577524,0.299379048415,0.571862529732,0.0811456328148,0.407612217084,0.346401339096,0.119098156229,0.0211021815605,0.0287323569911,0.2115509493
demand shock,0.201651377643,0.148215070879,0.0793192136663,0.0902521349234,0.188759795733,0.205646261606,0.175973302723,0.105626887386,0.0821823705128,0.0945730708751,0.0641961462788,0.129614526878,0.0298329784409,0.0377402278935,0.00955496406337,0.29634922972,0.0574756235553,0.0412769601734,0.123092320121,0.137198201955,0.0532251741963,0.123574838569,0.109789408013,0.018466594619,0.267227179939,0.108230000312,0.141996016068,0.0501103250581,0.114982464438,0.0678104826773,0.0697105003579,0.140626750513,0.0374425209,0.0210168016805,0.0959197878935,0.0666875351491,0.03600803341,0.173564136403,0.0455244325346,0.0811658923408,0.034312401207,0.0815138090579,0.0998070416779,0.0250240758561,0.0190112923595,0.248741141503,0.0429804321963,0.115410648622,0.0377769715811,0.0478267775276,0.0496453159849,0.159785712301,0.194671885214,0.221014615394,0.0581989517378,0.0845259462793,0.0430481315049,0.373692629288,0.132638739683,0.0211229146459,0.0424000580083,0.0210091785555,0.117158926401,0.0292932664377,0.157411553937,0.557266202117,0.216757358938,0.261895994956,0.149750799902,0.268498988708,0.128628920719,0.0976107217319,0.286044406086,0.0789878169384,0.081501841345,0.186644937671,0.0798992502613,0.107957083936,0.0633383301841,0.158291473099,0.133153520898,0.0791731195944,0.038614051308,0.15122307558,0.260490556821,0.083614260059,1.0,0.0588288526727,0.299168138807,0.134904086331,0.314908939043,0.414675709403,0.0168358068703,0.042277947055,0.0758061002411,0.0512532088084,0.174190708583,0.0653051345303,0.0211152716897,0.107890165625,0.252812108936,0.205950481183,0.103806664623,0.119736313512,0.020428379359,0.429596508251,0.283440172892,0.0496425385757,0.0580424171196,0.076011052928,0.166577882783,0.190403257748,0.0120406417296,0.00484008623133,0.0631679255777,0.0758616818067,0.10777200661,0.193778398882,0.200894079283,0.14530224676,0.0634980539764,0.0840020485607,0.13605318429,0.155724024232,0.0187324404219,0.148263657847,0.268838878449,0.214549328077,0.449222324369,0.0795710721457,0.0613641648574,0.150090443973,0.0888852624773
exchange rates,0.812334221684,0.0480947155549,0.647296887928,0.397197788552,0.651551249998,0.632392700405,0.721699749998,0.0833830311882,0.154886857371,0.370862757817,0.427136208789,0.0084329372839,0.820082224093,0.435474272725,0.529235531748,0.196247258041,0.000458301452016,0.0525148660726,0.86055011686,0.287996798656,0.0773803300779,0.738350248407,0.00469364779205,0.842618856928,0.653052610757,0.280013226273,0.705350204692,0.653539919917,0.543478298579,0.103790005871,0.0237934472218,0.15843646505,0.676124345889,0.469059222756,0.00931516829148,0.36705340496,0.855463446945,0.659619379526,0.775452605799,0.754645313092,0.661064156305,0.761744234096,0.661212504869,0.11810361913,0.253009689085,0.127603392921,0.32651058427,0.348118552785,0.454639058491,0.437603055181,0.265048591879,0.425107462668,0.491318722711,0.804339850904,0.35499535723,0.682743099919,0.543810925027,0.0877262913541,0.521188698096,0.860956803418,0.520938485539,0.0476875336032,0.321955341076,0.262087608633,0.235044206043,0.0725371349133,0.0602003832639,0.0743711219652,0.830933173631,0.317014978729,0.0249913630729,0.0853442668672,0.293085684649,0.517461068994,0.149209990766,0.154468993625,0.280552463759,0.0207724224275,0.0970826698802,0.754955344741,0.0357847159613,0.131878597711,0.26324391515,0.819745365153,0.265936745253,0.101630865762,0.0588288526727,1.0,0.553706801007,0.794152714408,0.452246461561,0.49677506643,0.558713856001,0.449189823117,0.539772847826,0.0637739340246,0.463596587537,0.158174775733,0.219089508151,0.263875111439,0.643357025127,0.421388604219,0.549309817262,0.60853622229,0.0381364322942,0.135892085814,0.08312934923,0.0767097699118,0.0494689405864,0.445689222197,0.138758982761,0.0430139484899,0.164843213725,0.445440817627,0.678839387741,0.0999884251997,0.390992125912,0.199605681611,0.804850148167,0.433738554934,0.14432309087,0.229885137432,0.671740737877,0.189800072623,0.497914643231,0.0312974080933,0.0181118964948,0.367623941965,0.112709787864,0.237497721219,0.429358444175,0.3708242856,0.689031325073
monetary policy,0.73232688174,0.293811361552,0.649582693061,0.180552559558,0.746039670959,0.652574654199,0.557019620337,0.0185161381971,0.00198236004946,0.396309652448,0.355846314877,0.122622926566,0.593746703342,0.392323856141,0.31306027208,0.0423122994287,0.149139684044,0.151596877804,0.609556807764,0.203694474194,0.0887596273462,0.725643248735,0.2478602137,0.552241999176,0.761113908665,0.202258376837,0.800019781643,0.512080627104,0.323765866855,0.172106831201,0.140391899201,0.300531733558,0.461647283894,0.451785355326,0.0389253564406,0.300272510938,0.57670398783,0.518546680044,0.64296398094,0.38731511248,0.588929271451,0.507527667906,0.597345617975,0.037124752997,0.113502851928,0.166001135039,0.25285985482,0.164584628354,0.192055393405,0.278323649557,0.232425955857,0.525205135156,0.624696282442,0.79238309119,0.227103226507,0.678018166476,0.432432049091,0.427007066074,0.351166873577,0.524366577251,0.333444865237,0.131735155169,0.373779346778,0.154254574381,0.193993031438,0.275617107676,0.245296811323,0.336102034735,0.651460377053,0.598432825483,0.219802681182,0.0362573801003,0.151692818517,0.539606240163,0.152042177475,0.0457101587339,0.182275485017,0.13473547383,0.154129215667,0.815427283584,0.09830904305,0.457441920416,0.240633363535,0.698416620218,0.423312456149,0.0143785799797,0.299168138807,0.553706801007,1.0,0.709734080956,0.68389146606,0.43808352011,0.410522803739,0.22636467856,0.51807572274,0.124165907713,0.463320704324,0.302369089896,0.0553375779721,0.236444499528,0.620767297667,0.105320058334,0.510228835576,0.506988909103,0.044676395708,0.391162972984,0.493784517318,0.185663052354,0.196499035605,0.42742036275,0.257701919945,0.0255092838169,0.119257545112,0.473483617025,0.561165409309,0.205720590104,0.322141452544,0.396669213145,0.67276745333,0.416071212034,0.188236135131,0.280803143586,0.70578778409,0.0322332398143,0.355589509423,0.105514669214,0.454520554174,0.291251154021,0.375501917988,0.231906503175,0.415263950301,0.551498446026,0.499168327916
